NAME,POP,DENSITY,SURFACE_AREA,DATE_CODE,DATE_DESC,state,county,PERIOD_CODE,PERIOD_DESC,BIRTHS,DEATHS,NATURALINC,INTERNATIONALMIG,DOMESTICMIG,NETMIG,RESIDUAL,RBIRTH,RDEATH,RNATURALCHG,RINTERNATIONALMIG,RDOMESTICMIG,RNETMIG
"Washington County, Ohio",61713,97.65178727,631.97,3,7/1/2010 population estimate,39,167,2,7/1/2010 to 6/30/2011,622,733,-111,-3,10,7,-2,10.08757704,11.88777165,,-0.04865391,0.1621797,0.11352579
"Washington County, Ohio",61607,97.48405779,631.97,4,7/1/2011 population estimate,39,167,3,7/1/2011 to 6/30/2012,615,717,-102,-2,-47,-49,-9,9.99561168,11.65342045,,-0.03250605,-0.76389227,-0.79639833
"Washington County, Ohio",61447,97.23088121,631.97,5,7/1/2012 population estimate,39,167,4,7/1/2012 to 6/30/2013,643,711,-68,18,-22,-4,-11,10.47137471,11.57876737,,0.29313335,-0.3582741,-0.06514074
"Washington County, Ohio",61364,97.09954586,631.97,6,7/1/2013 population estimate,39,167,5,7/1/2013 to 6/30/2014,610,688,-78,26,-145,-119,-7,9.95723287,11.23045281,,0.42440665,-2.36688322,-1.94247658
"Washington County, Ohio",61160,96.77674573,631.97,7,7/1/2014 population estimate,39,167,6,7/1/2014 to 6/30/2015,574,764,-190,35,22,57,-7,9.39597315,12.50613848,,0.57292519,0.36012441,0.9330496
"Washington County, Ohio",61020,96.55521623,631.97,8,7/1/2015 population estimate,39,167,7,7/1/2015 to 6/30/2016,596,762,-166,37,-291,-254,-2,9.80118075,12.53103981,,0.60846256,-4.78547583,-4.17701327
"Washington County, Ohio",60598,95.88746301,631.97,9,7/1/2016 population estimate,39,167,8,7/1/2016 to 6/30/2017,630,775,-145,33,11,44,-6,10.40556946,12.80050211,,0.54505364,0.18168455,0.72673818
"Washington County, Ohio",60491,95.71815118,631.97,10,7/1/2017 population estimate,39,167,9,7/1/2017 to 6/30/2018,583,743,-160,9,-227,-218,-2,9.66816471,12.32152037,,0.14925126,-3.76444835,-3.61519709
"Washington County, Ohio",60111,95.11685681,631.97,11,7/1/2018 population estimate,39,167,10,7/1/2018 to 6/30/2019,594,725,-131,10,-76,-66,-3,9.89818533,12.08111846,,0.16663612,-1.26643449,-1.09979837
"Washington County, Ohio",59656,94.39688593,631.97,2,7/1/2020 population estimate,39,167,11,4/1/2020 to 6/30/2020,126,198,-72,0,-52,-52,6,,,,,,
"Washington County, Ohio",59504,94.15636818,631.97,3,7/1/2021 population estimate,39,167,12,7/1/2020 to 6/30/2021,552,832,-280,13,66,79,49,9.264853978,13.96441759,,0.2181940248,1.10775428,1.325948305
"Washington County, Ohio",58883,93.1737266,631.97,4,7/1/2022 population estimate,39,167,13,7/1/2021 to 6/30/2022,552,967,-415,64,-244,-180,-26,9.325348222,16.33625314,,1.081199794,-4.122074214,-3.04087442
"Washington County, Ohio",58513,92.58825577,631.97,5,7/1/2023 population estimate,39,167,14,7/1/2022 to 6/30/2023,521,913,-392,47,-10,37,-15,8.875941259,15.55419265,,0.8007087124,-0.170363556,0.6303451566
"Washington County, Ohio",58332,92.30184977,631.97,6,7/1/2024 population estimate,39,167,15,7/1/2023 to 6/30/2024,485,890,-405,65,162,227,-3,8.301596132,15.23385682,,1.112585049,2.772904275,3.885489324
"Washington County, Oklahoma",50979,122.6872353,415.52,2,4/1/2010 population estimates base,40,147,1,4/1/2010 to 6/30/2010,157,114,43,12,41,53,-6,,,,,,
"Washington County, Oklahoma",51069,122.9038313,415.52,3,7/1/2010 population estimate,40,147,2,7/1/2010 to 6/30/2011,651,575,76,92,126,218,-1,12.71099569,11.22706993,,1.79633119,2.46019272,4.2565239
"Washington County, Oklahoma",51362,123.6089719,415.52,4,7/1/2011 population estimate,40,147,3,7/1/2011 to 6/30/2012,620,587,33,82,158,240,-8,12.04012079,11.39927565,,1.59240307,3.06828885,4.66069192
"Washington County, Oklahoma",51627,124.246727,415.52,5,7/1/2012 population estimate,40,147,4,7/1/2012 to 6/30/2013,610,605,5,76,-56,20,-6,11.81334908,11.71651835,,1.4718271,-1.08450418,0.38732292
"Washington County, Oklahoma",51646,124.2924528,415.52,6,7/1/2013 population estimate,40,147,5,7/1/2013 to 6/30/2014,616,600,16,101,243,344,-9,11.88695812,11.57820596,,1.948998,4.68917341,6.63817142
"Washington County, Oklahoma",51997,125.1371775,415.52,7,7/1/2014 population estimate,40,147,6,7/1/2014 to 6/30/2015,693,674,19,132,-51,81,-6,13.31565598,12.95058028,,2.53631543,-0.97994005,1.55637537
"Washington County, Oklahoma",52091,125.3634001,415.52,8,7/1/2015 population estimate,40,147,7,7/1/2015 to 6/30/2016,663,613,50,101,-215,-114,0,12.73555005,11.77510133,,1.94010642,-4.1299295,-2.18982309
"Washington County, Oklahoma",52027,125.2093762,415.52,9,7/1/2016 population estimate,40,147,8,7/1/2016 to 6/30/2017,646,656,-10,62,-81,-19,-2,12.42033012,12.61259529,,1.19204407,-1.55734789,-0.36530383
"Washington County, Oklahoma",51996,125.1347709,415.52,10,7/1/2017 population estimate,40,147,9,7/1/2017 to 6/30/2018,582,658,-76,82,-210,-128,-1,11.21527744,12.67981539,,1.58015936,-4.04674959,-2.46659023
"Washington County, Oklahoma",51791,124.6414132,415.52,11,7/1/2018 population estimate,40,147,10,7/1/2018 to 6/30/2019,586,677,-91,83,-255,-172,-1,11.34361873,13.10517044,,1.60669002,-4.93621634,-3.32952632
"Washington County, Oklahoma",52606,126.6028109,415.52,2,7/1/2020 population estimate,40,147,11,4/1/2020 to 6/30/2020,147,154,-7,0,169,169,1,,,,,,
"Washington County, Oklahoma",52902,127.3151714,415.52,3,7/1/2021 population estimate,40,147,12,7/1/2020 to 6/30/2021,603,736,-133,23,378,401,28,11.43041286,13.9515487,,0.4359858968,7.165333434,7.601319331
"Washington County, Oklahoma",53289,128.2465345,415.52,4,7/1/2022 population estimate,40,147,13,7/1/2021 to 6/30/2022,584,813,-229,125,514,639,-23,10.99904888,15.31203209,,2.354248477,9.680669737,12.03491821
"Washington County, Oklahoma",53772,129.4089334,415.52,5,7/1/2023 population estimate,40,147,14,7/1/2022 to 6/30/2023,590,693,-103,97,496,593,-7,11.02175395,12.94589066,,1.812051074,9.265745696,11.07779677
"Washington County, Oklahoma",54060,130.1020408,415.52,6,7/1/2024 population estimate,40,147,15,7/1/2023 to 6/30/2024,582,643,-61,117,231,348,1,10.79456933,11.9259589,,2.170042288,4.284442466,6.454484754
"Washington County, Oregon",529862,731.5807641,724.27,2,4/1/2010 population estimates base,41,67,1,4/1/2010 to 6/30/2010,1871,663,1208,447,167,614,-46,,,,,,
"Washington County, Oregon",531638,734.0328883,724.27,3,7/1/2010 population estimate,41,67,2,7/1/2010 to 6/30/2011,7105,2860,4245,2830,2249,5079,5,13.24812023,5.33281124,,5.27687266,4.19352884,9.4704015
"Washington County, Oregon",540967,746.9134439,724.27,4,7/1/2011 population estimate,41,67,3,7/1/2011 to 6/30/2012,7248,3066,4182,1362,2044,3406,-31,13.30529578,5.62831634,,2.50025012,3.75221089,6.25246101
"Washington County, Oregon",548524,757.3473981,724.27,5,7/1/2012 population estimate,41,67,4,7/1/2012 to 6/30/2013,7192,3078,4114,1015,1642,2657,-31,13.03148793,5.57715793,,1.83912128,2.97520901,4.81433029
"Washington County, Oregon",555264,766.6533199,724.27,6,7/1/2013 population estimate,41,67,5,7/1/2013 to 6/30/2014,7089,3183,3906,1929,1296,3225,-79,12.68634013,5.69623651,,3.45210186,2.31929705,5.77139892
"Washington County, Oregon",562316,776.3900203,724.27,7,7/1/2014 population estimate,41,67,6,7/1/2014 to 6/30/2015,7046,3322,3724,1694,4886,6580,44,12.41607782,5.85384764,,2.98507463,8.60984335,11.59491797
"Washington County, Oregon",572664,790.6775098,724.27,8,7/1/2015 population estimate,41,67,7,7/1/2015 to 6/30/2016,6999,3328,3671,3945,4606,8551,24,12.09253145,5.74995637,,6.81597894,7.95802255,14.77400149
"Washington County, Oregon",584910,807.5855689,724.27,9,7/1/2016 population estimate,41,67,8,7/1/2016 to 6/30/2017,6912,3494,3418,2492,532,3024,-16,11.75264358,5.94093412,,4.23720888,0.90457268,5.14178157
"Washington County, Oregon",591336,816.4579508,724.27,10,7/1/2017 population estimate,41,67,9,7/1/2017 to 6/30/2018,6568,3454,3114,1208,1246,2454,0,11.05500572,5.81364034,,2.03325927,2.09721942,4.13047869
"Washington County, Oregon",596904,824.1456915,724.27,11,7/1/2018 population estimate,41,67,10,7/1/2018 to 6/30/2019,6611,3582,3029,1193,478,1671,-12,11.03216031,5.97749179,,1.99082851,0.79766641,2.78849491
"Washington County, Oregon",601045,829.8631726,724.27,2,7/1/2020 population estimate,41,67,11,4/1/2020 to 6/30/2020,1507,915,592,78,-252,-174,255,,,,,,
"Washington County, Oregon",602356,831.673271,724.27,3,7/1/2021 population estimate,41,67,12,7/1/2020 to 6/30/2021,5967,3960,2007,928,-2101,-1173,477,9.91689387,6.581347365,,1.542295544,-3.491770407,-1.949474863
"Washington County, Oregon",600229,828.7365209,724.27,4,7/1/2022 population estimate,41,67,13,7/1/2021 to 6/30/2022,6237,4418,1819,2729,-6637,-3908,-38,10.37265557,7.347505582,,4.538556526,-11.03788921,-6.499332688
"Washington County, Oregon",604831,835.0905049,724.27,5,7/1/2023 population estimate,41,67,14,7/1/2022 to 6/30/2023,5936,4201,1735,6276,-3337,2939,-72,9.851791612,6.972266941,,10.41607887,-5.538313445,4.877765423
"Washington County, Oregon",611272,843.9835973,724.27,6,7/1/2024 population estimate,41,67,15,7/1/2023 to 6/30/2024,5920,4048,1872,7640,-3089,4551,18,9.736017426,6.657330835,,12.56472519,-5.080161796,7.484563396
"Washington County, Pennsylvania",207849,242.5337519,856.99,2,4/1/2010 population estimates base,42,125,1,4/1/2010 to 6/30/2010,497,536,-39,10,142,152,-24,,,,,,
"Washington County, Pennsylvania",207938,242.6376037,856.99,3,7/1/2010 population estimate,42,125,2,7/1/2010 to 6/30/2011,1931,2496,-565,59,634,693,-7,9.2837208,12.00008654,,0.28365589,3.0480989,3.3317548
"Washington County, Pennsylvania",208059,242.7787956,856.99,4,7/1/2011 population estimate,42,125,3,7/1/2011 to 6/30/2012,2057,2464,-407,86,597,683,-39,9.88099098,11.83605337,,0.41310901,2.86774507,3.28085408
"Washington County, Pennsylvania",208296,243.0553449,856.99,5,7/1/2012 population estimate,42,125,4,7/1/2012 to 6/30/2013,1984,2585,-601,99,280,379,-28,9.53062626,12.41767585,,0.47557056,1.34504806,1.82061863
"Washington County, Pennsylvania",208046,242.7636262,856.99,6,7/1/2013 population estimate,42,125,5,7/1/2013 to 6/30/2014,2036,2499,-463,137,289,426,-46,9.78824977,12.01416316,,0.6586396,1.38939302,2.04803261
"Washington County, Pennsylvania",207963,242.6667756,856.99,7,7/1/2014 population estimate,42,125,6,7/1/2014 to 6/30/2015,1995,2598,-603,95,295,390,-32,9.5987067,12.49996993,,0.45708127,1.41935763,1.8764389
"Washington County, Pennsylvania",207718,242.3808913,856.99,8,7/1/2015 population estimate,42,125,7,7/1/2015 to 6/30/2016,1996,2515,-519,118,84,202,-15,9.6168671,12.11744527,,0.56853222,0.40471785,0.97325008
"Washington County, Pennsylvania",207386,241.9934888,856.99,9,7/1/2016 population estimate,42,125,8,7/1/2016 to 6/30/2017,1933,2657,-724,80,347,427,-14,9.32777752,12.82147174,,0.38604356,1.67446394,2.0605075
"Washington County, Pennsylvania",207075,241.6305908,856.99,10,7/1/2017 population estimate,42,125,9,7/1/2017 to 6/30/2018,1930,2512,-582,74,462,536,-11,9.32157752,12.13254027,,0.35740764,2.23138281,2.58879044
"Washington County, Pennsylvania",207018,241.5640789,856.99,11,7/1/2018 population estimate,42,125,10,7/1/2018 to 6/30/2019,1926,2509,-583,47,402,449,-19,9.30697806,12.12419935,,0.22711733,1.94257797,2.1696953
"Washington County, Pennsylvania",209414,244.3599109,856.99,2,7/1/2020 population estimate,42,125,11,4/1/2020 to 6/30/2020,491,643,-152,0,163,163,58,,,,,,
"Washington County, Pennsylvania",210057,245.1102113,856.99,3,7/1/2021 population estimate,42,125,12,7/1/2020 to 6/30/2021,1856,2930,-1074,41,1586,1627,90,8.849241068,13.96997647,,0.1954843124,7.561905352,7.757389665
"Washington County, Pennsylvania",209962,244.9993582,856.99,4,7/1/2022 population estimate,42,125,13,7/1/2021 to 6/30/2022,1883,2937,-1054,156,923,1079,-120,8.96626105,13.98508163,,0.7428235389,4.395039272,5.137862811
"Washington County, Pennsylvania",210344,245.4451044,856.99,5,7/1/2023 population estimate,42,125,14,7/1/2022 to 6/30/2023,1840,2632,-792,285,937,1222,-48,8.755525736,12.52420855,,1.356154802,4.458656312,5.814811114
"Washington County, Pennsylvania",210434,245.5501231,856.99,6,7/1/2024 population estimate,42,125,15,7/1/2023 to 6/30/2024,1804,2668,-864,347,607,954,0,8.574592778,12.68127136,,1.649325773,2.885131827,4.5344576
"Washington County, Rhode Island",127089,385.960277,329.28,2,4/1/2010 population estimates base,44,9,1,4/1/2010 to 6/30/2010,239,236,3,52,-39,13,-8,,,,,,
"Washington County, Rhode Island",127097,385.9845724,329.28,3,7/1/2010 population estimate,44,9,2,7/1/2010 to 6/30/2011,950,1076,-126,156,-595,-439,1,7.49122738,8.48480069,,1.23013839,-4.69187399,-3.4617356
"Washington County, Rhode Island",126533,384.2717444,329.28,4,7/1/2011 population estimate,44,9,3,7/1/2011 to 6/30/2012,922,1000,-78,112,-268,-156,-8,7.29361137,7.91064139,,0.88599184,-2.12005189,-1.23406006
"Washington County, Rhode Island",126291,383.5368076,329.28,5,7/1/2012 population estimate,44,9,4,7/1/2012 to 6/30/2013,900,1057,-157,64,259,323,-24,7.12239439,8.36485652,,0.50648138,2.04966683,2.55614821
"Washington County, Rhode Island",126433,383.9680515,329.28,6,7/1/2013 population estimate,44,9,5,7/1/2013 to 6/30/2014,912,1067,-155,64,39,103,-28,7.21558947,8.44192321,,0.50635716,0.30856139,0.81491855
"Washington County, Rhode Island",126353,383.7250972,329.28,7,7/1/2014 population estimate,44,9,6,7/1/2014 to 6/30/2015,860,1257,-397,99,145,244,-15,6.81085619,9.95493747,,0.78404042,1.14834203,1.93238245
"Washington County, Rhode Island",126185,383.2148931,329.28,8,7/1/2015 population estimate,44,9,7,7/1/2015 to 6/30/2016,897,1141,-244,98,97,195,-7,7.1101881,9.04428609,,0.77680985,0.76888322,1.54569306
"Washington County, Rhode Island",126129,383.0448251,329.28,9,7/1/2016 population estimate,44,9,8,7/1/2016 to 6/30/2017,892,1140,-248,22,422,444,-11,7.06694184,9.03174182,,0.17429677,3.34332899,3.51762576
"Washington County, Rhode Island",126314,383.6066569,329.28,10,7/1/2017 population estimate,44,9,9,7/1/2017 to 6/30/2018,852,1225,-373,104,60,164,-8,6.75089437,9.70639156,,0.82405283,0.4754151,1.29946793
"Washington County, Rhode Island",126097,382.9476433,329.28,11,7/1/2018 population estimate,44,9,10,7/1/2018 to 6/30/2019,840,1247,-407,99,-208,-109,-4,6.67530218,9.90964502,,0.78673204,-1.65293197,-0.86619993
"Washington County, Rhode Island",129769,394.0992468,329.28,2,7/1/2020 population estimate,44,9,11,4/1/2020 to 6/30/2020,185,369,-184,1,78,79,38,,,,,,
"Washington County, Rhode Island",130853,397.3912779,329.28,3,7/1/2021 population estimate,44,9,12,7/1/2020 to 6/30/2021,817,1366,-549,62,1560,1622,11,6.269616533,10.48261467,,0.4757848532,11.97136082,12.44714568
"Washington County, Rhode Island",130527,396.4012391,329.28,4,7/1/2022 population estimate,44,9,13,7/1/2021 to 6/30/2022,899,1384,-485,422,-205,217,-58,6.878873671,10.58994567,,3.229015227,-1.568597444,1.660417783
"Washington County, Rhode Island",130239,395.5266035,329.28,5,7/1/2023 population estimate,44,9,14,7/1/2022 to 6/30/2023,847,1368,-521,355,-95,260,-27,6.496245676,10.49216539,,2.722747598,-0.728622597,1.994125001
"Washington County, Rhode Island",130333,395.8120748,329.28,6,7/1/2024 population estimate,44,9,15,7/1/2023 to 6/30/2024,843,1303,-460,434,120,554,0,6.470380547,10.00107456,,3.331133046,0.9210506117,4.252183658
"Washington County, Tennessee",123063,376.9273178,326.49,2,4/1/2010 population estimates base,47,179,1,4/1/2010 to 6/30/2010,354,300,54,1,256,257,10,,,,,,
"Washington County, Tennessee",123384,377.9105026,326.49,3,7/1/2010 population estimate,47,179,2,7/1/2010 to 6/30/2011,1317,1284,33,53,417,470,0,10.65228029,10.38536666,,0.42867947,3.37281768,3.80149714
"Washington County, Tennessee",123887,379.4511317,326.49,4,7/1/2011 population estimate,47,179,3,7/1/2011 to 6/30/2012,1350,1314,36,65,866,931,19,10.85383502,10.56439942,,0.52259206,6.96253417,7.48512623
"Washington County, Tennessee",124873,382.4711323,326.49,5,7/1/2012 population estimate,47,179,4,7/1/2012 to 6/30/2013,1372,1391,-19,119,435,554,-11,10.96415871,11.11599473,,0.95097295,3.47624565,4.4272186
"Washington County, Tennessee",125397,384.076082,326.49,6,7/1/2013 population estimate,47,179,5,7/1/2013 to 6/30/2014,1312,1305,7,113,254,367,-26,10.44827229,10.39252694,,0.89988931,2.02276003,2.92264934
"Washington County, Tennessee",125745,385.1419645,326.49,7,7/1/2014 population estimate,47,179,6,7/1/2014 to 6/30/2015,1315,1440,-125,196,332,528,-11,10.44139716,11.43392541,,1.55628429,2.63615502,4.19243932
"Washington County, Tennessee",126137,386.3426139,326.49,8,7/1/2015 population estimate,47,179,7,7/1/2015 to 6/30/2016,1322,1392,-70,126,1051,1177,3,10.43475515,10.98727623,,0.99453793,8.29570928,9.29024721
"Washington County, Tennessee",127247,389.7424117,326.49,9,7/1/2016 population estimate,47,179,8,7/1/2016 to 6/30/2017,1296,1500,-204,140,423,563,-3,10.17068864,11.77163037,,1.0986855,3.31959976,4.41828527
"Washington County, Tennessee",127603,390.8327973,326.49,10,7/1/2017 population estimate,47,179,9,7/1/2017 to 6/30/2018,1218,1429,-211,181,1085,1266,3,9.50582212,11.15256142,,1.41260575,8.46783005,9.8804358
"Washington County, Tennessee",128661,394.0733254,326.49,11,7/1/2018 population estimate,47,179,10,7/1/2018 to 6/30/2019,1223,1365,-142,182,678,860,-4,9.47929746,10.57991908,,1.41065588,5.25508069,6.66573656
"Washington County, Tennessee",133225,408.052314,326.49,2,7/1/2020 population estimate,47,179,11,4/1/2020 to 6/30/2020,296,414,-118,2,323,325,13,,,,,,
"Washington County, Tennessee",133473,408.8119085,326.49,3,7/1/2021 population estimate,47,179,12,7/1/2020 to 6/30/2021,1208,1928,-720,46,857,903,65,9.058935575,14.45830115,,0.3449594673,6.426744858,6.771704325
"Washington County, Tennessee",136339,417.5901253,326.49,4,7/1/2022 population estimate,47,179,13,7/1/2021 to 6/30/2022,1258,1919,-661,304,3036,3340,187,9.32501149,14.22471943,,2.253420901,22.50455873,24.75797963
"Washington County, Tennessee",138628,424.6010598,326.49,5,7/1/2023 population estimate,47,179,14,7/1/2022 to 6/30/2023,1267,1721,-454,251,2444,2695,48,9.215651333,12.51786578,,1.825673626,17.77667866,19.60235228
"Washington County, Tennessee",139642,427.706821,326.49,6,7/1/2024 population estimate,47,179,15,7/1/2023 to 6/30/2024,1270,1729,-459,317,1140,1457,16,9.127825493,12.42677975,,2.278362741,8.193481151,10.47184389
"Washington County, Texas",33699,55.77550108,604.19,2,4/1/2010 population estimates base,48,477,1,4/1/2010 to 6/30/2010,103,110,-7,8,13,21,-5,,,,,,
"Washington County, Texas",33708,55.79039706,604.19,3,7/1/2010 population estimate,48,477,2,7/1/2010 to 6/30/2011,437,373,64,48,146,194,0,12.91485652,11.02343588,,1.41856548,4.31480332,5.7333688
"Washington County, Texas",33966,56.21741505,604.19,4,7/1/2011 population estimate,48,477,3,7/1/2011 to 6/30/2012,379,381,-2,81,-115,-34,0,11.16413338,11.22304701,,2.38600212,-3.38753388,-1.00153175
"Washington County, Texas",33930,56.15783115,604.19,5,7/1/2012 population estimate,48,477,4,7/1/2012 to 6/30/2013,407,374,33,41,194,235,3,11.94757159,10.97884957,,1.20356372,5.69491127,6.898475
"Washington County, Texas",34201,56.60636555,604.19,6,7/1/2013 population estimate,48,477,5,7/1/2013 to 6/30/2014,407,366,41,33,136,169,-8,11.86519736,10.66993178,,0.96204303,3.96478339,4.92682642
"Washington County, Texas",34403,56.94069746,604.19,7,7/1/2014 population estimate,48,477,6,7/1/2014 to 6/30/2015,418,398,20,30,382,412,1,12.07412008,11.49641098,,0.86656364,11.03424371,11.90080735
"Washington County, Texas",34836,57.65735944,604.19,8,7/1/2015 population estimate,48,477,7,7/1/2015 to 6/30/2016,412,381,31,31,-157,-126,-1,11.84316431,10.95205243,,0.89111188,-4.51305048,-3.6219386
"Washington County, Texas",34740,57.49846902,604.19,9,7/1/2016 population estimate,48,477,8,7/1/2016 to 6/30/2017,376,356,20,12,92,104,-3,10.80444246,10.22973808,,0.34482263,2.64364018,2.98846281
"Washington County, Texas",34861,57.69873715,604.19,10,7/1/2017 population estimate,48,477,9,7/1/2017 to 6/30/2018,388,372,16,3,614,617,2,11.02946402,10.57464076,,0.08527936,17.45384255,17.53912191
